"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","auctionValue","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"1","Christian McCaffrey","CAR","rb","13","17","332.5","58","0","0","0","0","0","0","247.0635","1069.0869","7.5726","106.9677","86.9628","724.9646","3.5868","2.3184","1.1592","0.1722","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2","Cooper Kupp","LA","wr","7","17","363.9","54","0","0","0","0","0","0","9.1853","48.6233","0.3343","164.8612","127.0067","1564.7992","12.2494","1.404","0.702","0.3838","235.1598","0.268","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","Derrick Henry","TEN","rb","6","17","301.3","50","0","0","0","0","0","0","355.1702","1537.7121","13.3275","43.638","36.2627","251.4467","1.1077","3.1874","1.5937","0.5668","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4","Dalvin Cook","MIN","rb","7","17","301.2","50","0","0","0","0","0","0","306.8222","1379.9439","10.7129","63.6101","54.0497","355.875","1.6492","4.4032","2.2016","0.7741","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5","Jonathan Taylor","IND","rb","14","17","297.2","49","0","0","0","0","0","0","287.482","1365.4713","12.3204","54.2541","46.1538","312.6706","1.7391","2.4452","1.2226","0.0335","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6","Najee Harris","PIT","rb","9","17","293.5","48","0","0","0","0","0","0","275.803","1133.8798","7.9541","85.4851","69.2837","494.9862","2.3418","1.3205","0.6602","0.1226","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7","Alvin Kamara","NO","rb","14","17","292.6","47","0","0","0","0","0","0","248.0732","1054.9448","10.4795","75.8517","61.0154","468.7422","2.8183","1.3035","0.6518","0.0421","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8","Travis Kelce","KC","te","8","17","301.5","46","0","0","0","0","0","0","2.3142","9.885","0.1596","144.3772","106.7226","1343.8194","9.7237","1.0228","0.5114","0.289","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9","Justin Jefferson","MIN","wr","7","17","330.9","45","0","0","0","0","0","0","5.1712","31.1504","0.176","160.6705","106.4488","1622.8995","9.6861","1.1738","0.5869","0.2293","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10","Austin Ekeler","LAC","rb","8","17","277.9","43","0","0","0","0","0","0","223.843","982.8239","7.5004","77.4898","65.3689","493.1354","3.3528","2.5281","1.264","0.5431","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11","Ja'Marr Chase","CIN","wr","10","17","320.4","42","0","0","0","0","0","0","6.3533","38.8268","0.2088","142.2513","97.4032","1542.1464","10.6336","1.2998","0.6499","0.2495","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12","Leonard Fournette","TB","rb","11","17","272.4","42","0","0","0","0","0","0","228.5344","937.2852","9.1162","74.6748","62.335","464.6811","2.5781","1.0034","0.5017","0.122","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13","Saquon Barkley","NYG","rb","9","17","264.8","40","0","0","0","0","0","0","285.459","1182.0987","8.7514","61.7271","50.0832","342.9375","1.79","2.5338","1.2669","0.1217","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14","D'Andre Swift","DET","rb","6","17","260.8","39","0","0","0","0","0","0","230.439","969.5022","9.0508","70.1943","58.1659","393.5932","2.148","2.2046","1.1023","0.1202","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15","Stefon Diggs","BUF","wr","7","17","305.1","38","0","0","0","0","0","0","1.5574","7.3675","0.0476","153.5239","110.0698","1346.3109","9.8272","0.6099","0.305","0.3615","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"16","Davante Adams","LV","wr","6","17","303.8","38","0","0","0","0","0","0","1.6226","7.6591","0.0642","158.13","115.4948","1310.0235","9.3711","0.6545","0.3273","0.1239","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"17","Ezekiel Elliott","DAL","rb","9","17","249.5","36","0","0","0","0","0","0","233.6654","965.7039","8.2449","65.142","53.4402","368.6258","2.2984","3.4748","1.7374","0.5697","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"18","Joe Mixon","CIN","rb","10","17","244.1","34","0","0","0","0","0","0","263.6621","1075.216","8.7789","50.4763","42.9971","301.1987","1.9248","1.6926","0.8463","0.0593","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19","Josh Allen","BUF","qb","7","17","427.3","34","419.4557","627.4148","4892.4881","34.7481","14.116","30.1129","146.3161","694.7914","6.6822","0","0","0","0","10.7039","5.352","1.2565","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20","Mike Evans","TB","wr","11","17","288.1","33","0","0","0","0","0","0","0","0","0","138.869","91.8957","1297.6153","11.0512","0.4307","0.2154","0.1939","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21","CeeDee Lamb","DAL","wr","9","17","281.8","32","0","0","0","0","0","0","8.2821","50.8791","0.359","141.7013","95.7178","1289.3357","8.3835","1.4885","0.7442","0.158","259.6954","0.2815","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22","Aaron Jones","GB","rb","14","17","229","30","0","0","0","0","0","0","181.7172","828.0759","6.739","61.8326","51.379","395.6174","2.6356","2.2161","1.1081","0.0635","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23","Travis Etienne","JAX","rb","11","17","229","30","0","0","0","0","0","0","211.8074","913.3897","6.4774","62.1089","50.5222","384.0008","1.7319","1.9428","0.9714","0.2326","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24","Tyreek Hill","MIA","wr","11","17","275.7","30","0","0","0","0","0","0","22.0211","103.3871","1.3709","134.0626","91.8642","1190.8901","7.7442","1.0099","0.5049","0.1055","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25","Antonio Gibson","WAS","rb","14","17","224.8","29","0","0","0","0","0","0","228.7493","989.2295","9.4176","46.9579","38.7873","244.05","1.1613","3.3844","1.6922","0.4589","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"26","James Conner","ARZ","rb","13","17","221.9","28","0","0","0","0","0","0","190.4364","743.5399","8.0543","59.6246","50.3077","369.9863","2.0671","2.2106","1.1053","0.2854","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27","Tee Higgins","CIN","wr","10","17","266.6","27","0","0","0","0","0","0","0","0","0","129.0586","87.473","1273.0542","8.562","0.9758","0.4879","0.4576","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28","Mark Andrews","BLT","te","10","17","231.4","27","0","0","0","0","0","0","0.9073","4.9974","0.0354","127.6853","86.209","1068.6579","6.2436","1.2934","0.6467","0.4187","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29","Javonte Williams","DEN","rb","9","17","211.3","25","0","0","0","0","0","0","198.64","899.0577","6.3025","51.6307","42.6874","308.296","1.8028","1.9761","0.988","0.1303","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30","David Montgomery","CHI","rb","14","17","210.9","25","0","0","0","0","0","0","226.5385","938.9731","7.1401","46.3803","37.3633","292.3755","1.2247","1.1667","0.5833","0.3858","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31","Nick Chubb","CLV","rb","9","17","208.1","24","0","0","0","0","0","0","233.3597","1142.8901","8.4857","26.9581","22.0961","166.0864","0.7862","1.2469","0.6235","0.0308","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"32","Keenan Allen","LAC","wr","8","17","253.6","24","0","0","0","0","0","0","0","0","0","139.1156","104.2383","1061.3883","7.248","1.6194","0.8097","0.2748","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"33","George Kittle","SF","te","9","17","218.7","24","0","0","0","0","0","0","0","0","0","110.3612","80.7439","1035.1034","5.7569","1.088","0.544","0.2077","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"34","D.J. Moore","CAR","wr","13","17","251.7","23","0","0","0","0","0","0","6.3248","41.3958","0.182","138.3964","88.096","1226.7149","5.9145","0.7879","0.3939","0.3285","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"35","Deebo Samuel","SF","wr","9","17","248.6","23","0","0","0","0","0","0","30.4729","188.2019","1.9081","109.3931","77.3507","1054.6876","5.9979","1.4027","0.7013","0.1303","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"36","Michael Pittman Jr.","IND","wr","14","17","246.8","22","0","0","0","0","0","0","5.3155","31.4897","0.182","127.5251","90.1335","1123.799","6.7079","1.1338","0.5669","0.1849","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"37","J.K. Dobbins","BLT","rb","10","17","199","22","0","0","0","0","0","0","189.1819","869.4839","8.5239","38.7821","31.154","237.1155","1.0287","1.9062","0.9531","0.3989","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"38","Patrick Mahomes","KC","qb","8","17","380.9","21","429.3926","648.8002","4901.3595","34.4688","9.3192","29.2462","92.045","373.8141","3.4474","0","0","0","0","9.3062","4.6531","1.4408","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"39","Cam Akers","LA","rb","7","17","192.3","20","0","0","0","0","0","0","216.2732","885.1281","6.3049","37.3043","30.4725","268.4793","1.6029","2.2714","1.1357","0.1017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40","Cordarrelle Patterson","ATL","rb","14","17","190.3","19","0","0","0","0","0","0","158.7503","639.0743","4.6919","58.2087","45.7892","400.3701","2.161","1.5017","0.7509","0.1099","1134.3632","0.5377","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41","Jalen Hurts","PHI","qb","7","17","373.7","19","341.4921","559.884","4161.8873","24.4344","12.6433","37.3314","167.2443","787.5563","8.4036","0","0","0","0","16.9274","8.4637","0.6989","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42","A.J. Brown","PHI","wr","7","17","237.3","19","0","0","0","0","0","0","2.0849","13.9295","0.0997","124.3412","76.8864","1134.1921","7.5087","0.4658","0.2329","0.072","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"43","Gabriel Davis","BUF","wr","7","17","236","19","0","0","0","0","0","0","0.7787","4.6282","0.0267","110.0849","66.715","1188.2519","8.3131","0.7024","0.3512","0.1354","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"44","Tom Brady","TB","qb","11","17","371.5","19","473.0418","681.8445","5301.5709","39.4003","9.3048","23.4032","29.1351","21.5669","1.4859","0","0","0","0","5.2223","2.6112","1.3306","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"45","Josh Jacobs","LV","rb","6","17","188","19","0","0","0","0","0","0","200.8005","830.8747","6.6426","41.4289","34.499","247.9075","1.062","1.3715","0.6858","0.0262","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"46","Elijah Mitchell","SF","rb","9","17","186.9","19","0","0","0","0","0","0","222.0831","964.4423","6.9628","30.0105","24.9025","182.7635","0.9646","0.9393","0.4697","0.0943","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"47","Justin Herbert","LAC","qb","8","17","369.4","18","434.8846","645.076","4862.921","32.4323","13.7382","34.5018","83.5867","310.9257","4.7577","0","0","0","0","6.4933","3.2466","1.2517","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"48","Kyle Pitts","ATL","te","14","17","199.4","18","0","0","0","0","0","0","4.525","28.0481","0.1483","109.2105","69.7576","1041.5865","3.603","0.7125","0.3563","0.2571","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"49","Terry McLaurin","WAS","wr","14","17","232.7","18","0","0","0","0","0","0","2.0208","12.3531","0.0801","130.8114","87.4347","1066.9959","6.1616","0.7477","0.3738","0.1349","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50","Mike Williams","LAC","wr","8","17","230.8","18","0","0","0","0","0","0","0","0","0","116.5398","73.2328","1139.4039","7.2225","0.4145","0.2072","0.2431","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"51","Clyde Edwards-Helaire","KC","rb","8","17","183.3","18","0","0","0","0","0","0","141.1667","618.3473","5.2459","53.6084","44.2249","334.5361","2.0952","1.2004","0.6002","0.1951","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"52","Brandin Cooks","HST","wr","6","17","228.6","17","0","0","0","0","0","0","1.7768","7.8014","0.0831","125.3757","84.3737","1087.7556","5.6896","0.4708","0.2354","0.155","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"53","Darren Waller","LV","te","6","17","194.7","17","0","0","0","0","0","0","0","0","0","104.4475","75.7941","856.8614","5.4573","0.9161","0.458","0.468","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"54","Dameon Pierce","HST","rb","6","17","178.8","16","0","0","0","0","0","0","199.3618","826.0969","5.8874","38.0098","30.926","236.4472","1.1166","1.6541","0.827","0.2237","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"55","Lamar Jackson","BLT","qb","10","17","362.2","16","337.8523","522.7313","3742.1957","20.5521","10.171","44.8582","176.9165","1076.0214","6.0901","0","0","0","0","11.0083","5.5042","0.9208","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"56","A.J. Dillon","GB","rb","14","17","178.6","16","0","0","0","0","0","0","170.5379","728.1165","5.5258","41.4108","34.7708","285.122","1.6577","1.7109","0.8554","0.1283","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"57","Joe Burrow","CIN","qb","10","17","360.6","16","420.0037","613.7316","5021.0816","35.2429","12.5121","51.3898","72.5842","172.6209","2.6156","0","0","0","0","8.8707","4.4354","1.3898","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"58","Russell Gage","TB","wr","11","17","223.8","16","0","0","0","0","0","0","0.3995","2.1829","0.0145","120.5278","84.5841","986.3557","6.714","1.0251","0.5126","0.2387","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"59","Tony Pollard","DAL","rb","9","17","175.1","15","0","0","0","0","0","0","154.8165","722.1912","4.7068","47.0207","39.3048","277.9949","1.384","1.696","0.848","0.064","967.8103","0.5557","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60","Miles Sanders","PHI","rb","7","17","175.1","15","0","0","0","0","0","0","174.7179","813.0597","5.1355","42.8229","35.0564","225.5874","0.8878","2.114","1.057","0.5435","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"61","Melvin Gordon III","DEN","rb","9","17","174.4","15","0","0","0","0","0","0","180.6199","768.6078","7.2185","34.4205","28.2638","194.258","1.2864","2.5469","1.2735","0.0496","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"62","Kyler Murray","ARZ","qb","13","17","357.8","15","412.0028","613.0012","4211.4193","27.4328","12.7609","40.7394","111.1269","613.0056","5.5293","0","0","0","0","9.7852","4.8926","1.3894","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"63","Aaron Rodgers","GB","qb","14","17","354.2","14","408.4111","595.5583","4734.0889","34.3594","7.6672","35.3108","56.7699","116.1485","3.893","0","0","0","0","4.8807","2.4403","1.2838","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"64","D.K. Metcalf","SEA","wr","11","17","217.4","14","0","0","0","0","0","0","0.7373","4.2366","0.025","118.5391","72.7914","1052.8415","6.4883","0.8286","0.4143","0.097","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"65","Allen Robinson II","LA","wr","7","17","217.2","14","0","0","0","0","0","0","1.6701","7.9075","0.0734","117.3282","79.5008","942.4144","6.9632","0.4699","0.2349","0.3226","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"66","J.D. McKissic","WAS","rb","14","17","168.4","14","0","0","0","0","0","0","83.6592","358.7566","3.0255","69.8779","56.1005","438.9626","2.4942","1.432","0.716","0.0777","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"67","Hunter Renfrow","LV","wr","6","17","215.2","13","0","0","0","0","0","0","3.2453","18.5147","0.1122","114.3671","86.6338","914.7568","5.7632","0.7827","0.3914","0.1992","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"68","Matthew Stafford","LA","qb","7","17","350.5","13","429.7326","624.7793","4968.8003","37.0822","11.9886","31.2203","42.8637","77.6612","1.2864","0","0","0","0","5.6178","2.8089","1.3522","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"69","Tyler Lockett","SEA","wr","11","17","213.7","13","0","0","0","0","0","0","1.8431","9.3413","0.07","112.1316","79.3881","1016.2796","5.1676","0.6365","0.3183","0.3061","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70","Chase Edmonds","MIA","rb","11","17","163.8","12","0","0","0","0","0","0","131.7261","584.8333","3.5144","52.7084","42.8956","321.8614","1.6106","1.4272","0.7136","0.0823","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"71","Dalton Schultz","DAL","te","9","17","175.8","12","0","0","0","0","0","0","0","0","0","92.8357","69.9463","728.6751","5.4625","0.5238","0.2619","0.2338","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"72","Christian Kirk","JAX","wr","11","17","207.6","11","0","0","0","0","0","0","0.7498","4.0714","0.0228","116.9438","75.8815","990.7281","5.3368","0.4986","0.2493","0.1495","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"73","Amon-Ra St. Brown","DET","wr","6","17","206.3","11","0","0","0","0","0","0","6.5722","41.6313","0.2739","116.8119","86.8141","853.6674","4.7195","0.7676","0.3838","0.1914","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"74","Marvin Jones Jr.","JAX","wr","11","17","206.2","11","0","0","0","0","0","0","0","0","0","114.1461","74.0223","955.149","6.0996","0.4333","0.2167","0.1311","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"75","Dak Prescott","DAL","qb","9","17","342.2","11","417.8324","628.2759","4775.77","31.2659","10.3224","32.0093","53.2919","219.985","3.0691","0","0","0","0","11.2486","5.6243","0.8338","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"76","Dallas Goedert","PHI","te","7","17","171.9","11","0","0","0","0","0","0","0","0","0","89.7734","63.9383","812.5672","4.4549","0.719","0.3595","0.1915","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77","Breece Hall","NYJ","rb","10","17","158.1","11","0","0","0","0","0","0","174.4078","751.8175","5.8663","30.5205","24.5792","185.49","0.835","1.4211","0.7105","0.1649","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"78","Trey Lance","SF","qb","9","17","341.4","11","337.7878","513.5126","4020.672","24.7246","13.6673","39.5676","138.5586","507.1063","8.0556","0","0","0","0","12.4496","6.2248","1.26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"79","Jaylen Waddle","MIA","wr","11","17","204.4","10","0","0","0","0","0","0","8.8084","54.0574","0.4268","119.1668","84.6143","842.0319","4.7173","2.1149","1.0574","0.1779","1249.8784","0.8523","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80","Kareem Hunt","CLV","rb","9","17","155.8","10","0","0","0","0","0","0","122.5683","548.6607","5.1573","41.7088","33.9785","264.1814","1.596","1.0282","0.5141","0.257","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
