"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","auctionValue","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"417","Tutu Atwell","LA","wr","7","17","22.1","0","0","0","0","0","0","0","2.0876","12.9394","0.0818","10.8303","7.4406","91.7677","0.6331","0.3106","0.1553","0.0222","339.4511","0.2058","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"418","Trent Taylor","CIN","wr","10","17","21.3","0","0","0","0","0","0","0","0","0","0","12.0536","8.5294","94.0907","0.6407","1.1544","0.5772","0.0619","1181.4476","0.78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"419","Seth Williams","DEN","wr","9","17","19.6","0","0","0","0","0","0","0","0","0","0","10.9548","6.909","91.1559","0.5989","0.0672","0.0336","0.0189","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"420","Trent Sherfield","MIA","wr","11","17","15.3","0","0","0","0","0","0","0","0","0","0","9.7396","6.1568","67.6888","0.3931","0.0566","0.0283","0.0157","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"421","Breshad Perriman","TB","wr","11","17","14.8","0","0","0","0","0","0","0","0.3995","1.9815","0.0149","7.8605","4.7405","69.7226","0.4673","0.0444","0.0222","0.0188","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"422","C.J. Board","NYG","wr","9","17","14.8","0","0","0","0","0","0","0","0","0","0","8.8562","5.8323","69.1777","0.4332","1.2134","0.6067","0.01","1264.2645","0.8992","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"423","DeAndre Carter","LAC","wr","8","17","13.5","0","0","0","0","0","0","0","2.0276","9.8402","0.0702","6.7117","4.5272","58.2882","0.3917","1.2475","0.6237","0.0106","1129.1019","0.7713","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"424","Bo Melton","SEA","wr","11","17","12","0","0","0","0","0","0","0","0","0","0","7.4754","4.8425","54.9242","0.283","0.0471","0.0235","0.0132","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"425","Calvin Austin III","PIT","wr","9","17","11","0","0","0","0","0","0","0","0.3868","2.48","0.0139","6.3536","3.9097","50.6023","0.2766","0.0427","0.0213","0.0097","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"426","Isaiah Hodgins","BUF","wr","7","17","10.4","0","0","0","0","0","0","0","0","0","0","5.6004","3.7516","48.6088","0.3018","0.0365","0.0182","0.0106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"427","Michael Strachan","IND","wr","14","17","10.4","0","0","0","0","0","0","0","0","0","0","5.5849","3.7387","48.1098","0.3127","0.0361","0.0181","0.0123","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"428","Noah Brown","DAL","wr","9","17","10.2","0","0","0","0","0","0","0","0","0","0","6.0283","4.0356","44.8664","0.283","0.0484","0.0242","0.0069","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"429","Dazz Newsome","CHI","wr","14","17","9.7","0","0","0","0","0","0","0","0.7812","4.842","0.0284","5.6064","3.6171","43.2729","0.242","0.7272","0.3636","0.0102","597.412","0.431","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"430","Quintez Cephus","DET","wr","6","17","9.5","0","0","0","0","0","0","0","0.4108","2.4594","0.0155","4.9247","3.0822","44.4238","0.2781","0.0321","0.016","0.0163","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"431","Olabisi Johnson","MIN","wr","7","17","9","0","0","0","0","0","0","0","0","0","0","4.9288","3.4028","41.2667","0.2525","0.0318","0.0159","0.0101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"432","Greg Ward","PHI","wr","7","17","8.6","0","0","0","0","0","0","0","0","0","0","5.6753","3.8706","33.1192","0.2407","0.0314","0.0157","0.0106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"433","Andy Isabella","ARZ","wr","13","17","8.6","0","0","0","0","0","0","0","0.8086","4.5006","0.0288","4.4505","2.9823","35.7979","0.2405","0.0368","0.0184","0.0096","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"434","Richie James Jr.","NYG","wr","9","17","8.1","0","0","0","0","0","0","0","0","0","0","4.3639","2.7808","38.7503","0.2412","0.0255","0.0128","0.0047","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"435","Jeff Smith","NYJ","wr","10","17","8.1","0","0","0","0","0","0","0","0","0","0","5.6903","3.2979","37.112","0.1833","0.0292","0.0146","0.0085","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"436","Simi Fehoko","DAL","wr","9","17","8.1","0","0","0","0","0","0","0","0","0","0","4.2198","2.6993","39.303","0.2415","0.0262","0.0131","0.0051","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"437","Mike Thomas","CIN","wr","10","17","8","0","0","0","0","0","0","0","0","0","0","4.5918","2.9768","35.1493","0.2458","0.0271","0.0135","0.0099","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"438","Marquez Stevenson","BUF","wr","7","17","8","0","0","0","0","0","0","0","0","0","0","4.4803","3.0197","37.4743","0.2352","0.48","0.24","0.0085","363.0948","0.2877","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"439","Dax Milne","WAS","wr","14","17","7.3","0","0","0","0","0","0","0","0.4042","2.4959","0.0157","3.9132","2.4692","32.9878","0.1985","0.0357","0.0178","0.0081","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"440","Christian Blake","PIT","wr","9","17","6.9","0","0","0","0","0","0","0","0","0","0","4.4349","2.7894","32.0968","0.1465","0.0256","0.0128","0.0079","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"441","Cornell Powell","KC","wr","8","17","6.8","0","0","0","0","0","0","0","0","0","0","3.6551","2.432","31.0081","0.2155","0.0236","0.0118","0.0049","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"442","David Moore","CHI","wr","14","17","6.4","0","0","0","0","0","0","0","0","0","0","4.0774","2.7132","26.8184","0.1601","0.0239","0.0119","0.0062","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"443","Brandon Powell","LA","wr","7","17","6.3","0","0","0","0","0","0","0","0","0","0","3.6101","2.553","27.3353","0.2038","0.3863","0.1931","0.0063","535.8381","0.35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"444","Samori Toure","GB","wr","14","17","5.6","0","0","0","0","0","0","0","0","0","0","2.8364","1.8689","27.1415","0.1749","0.0182","0.0091","0.0069","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"445","Binjimen Victor","BLT","wr","10","17","4.4","0","0","0","0","0","0","0","0","0","0","2.4745","1.5231","20.8548","0.1257","0.0148","0.0074","0.0028","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"446","T.J. Vasher","DAL","wr","9","17","3.2","0","0","0","0","0","0","0","0","0","0","1.8085","1.1887","14.6094","0.0927","0.0116","0.0058","0.0023","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"447","Gunner Olszewski","PIT","wr","9","17","2.9","0","0","0","0","0","0","0","0.7736","4.4215","0.0283","1.7328","1.1133","13.8244","0.0804","1.3064","0.6532","0.0036","1284.4987","0.8567","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"448","Justin Watson","KC","wr","8","17","2.3","0","0","0","0","0","0","0","0","0","0","1.2184","0.8057","10.2835","0.0714","0.0077","0.0038","0.0016","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"449","Nsimba Webster","CHI","wr","14","17","1.6","0","0","0","0","0","0","0","0","0","0","1.0193","0.6483","8.0144","0.0437","0.1999","0.1","0.0016","147.9385","0.1098","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"450","Cyril Grayson","TB","wr","11","17","1.4","0","0","0","0","0","0","0","0.7991","4.2665","0.0309","0.655","0.4414","6.5432","0.0442","1.1292","0.5646","0.0039","1174.8442","0.7895","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"451","Stanley Morgan Jr.","CIN","wr","10","17","1","0","0","0","0","0","0","0","0","0","0","0.574","0.3928","4.5458","0.0314","0.0038","0.0019","0.0014","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"452","Jakeem Grant","CLV","wr","9","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"453","Kenny Pickett","PIT","qb","9","17","107.1","0","139.8966","212.9029","1455.2051","8.2976","6.0045","18.5711","28.2462","157.6201","1.195","0","0","0","0","3.9198","1.9599","0.3746","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"454","Drew Lock","SEA","qb","11","17","106.9","0","130.5696","212.0604","1498.9184","8.0104","5.5667","12.9458","37.2094","95.6825","2.0763","0","0","0","0","4.9284","2.4642","0.4425","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"455","Deshaun Watson","CLV","qb","9","6","102.7","0","120.2754","185.1542","1400.9552","7.8077","4.3589","16.4472","35.0636","139.3205","1.1594","0","0","0","0","3.5224","1.7612","0.3234","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"456","Desmond Ridder","ATL","qb","14","17","97.5","0","120.2527","194.8818","1448.545","6.8068","5.3852","16.2981","26.0963","110.1792","1.2853","0","0","0","0","3.6344","1.8172","0.3931","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"457","Taysom Hill","NO","qb","14","17","60.7","0","0","0","0","0","0","0","27.8975","109.7194","1.5679","22.8594","17.1465","177.4305","1.0526","2.11","1.055","0.0609","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"458","Jimmy Garoppolo","SF","qb","9","17","26.9","0","34.7618","56.5879","413.8421","2.5526","1.4881","3.6911","3.1445","10.6617","0.1156","0","0","0","0","0.6906","0.3453","0.0853","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"459","Andy Dalton","NO","qb","14","17","20.7","0","25.6345","41.1712","282.0248","1.5831","0.9163","2.7395","10.1863","17.771","0.4186","0","0","0","0","0.9849","0.4925","0.0934","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"460","Case Keenum","BUF","qb","7","17","9.8","0","8.0461","13.259","94.4874","0.6754","0.249","0.6971","6.0366","3.7644","0.5593","0","0","0","0","0.6004","0.3002","0.0707","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"461","Malik Willis","TEN","qb","6","17","8.3","0","7.4132","10.4383","77.4262","0.492","0.2816","1.0115","6.029","19.5287","0.291","0","0","0","0","0.5485","0.2742","0.0216","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"462","Jordan Love","GB","qb","14","17","7.9","0","8.3232","11.8784","96.7998","0.6999","0.4281","0.8668","4.8259","5.682","0.2013","0","0","0","0","0.4945","0.2473","0.0579","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"463","Blaine Gabbert","TB","qb","11","17","7.8","0","9.6708","12.7836","107.6158","0.8018","0.3545","0.9535","1.0954","4.5291","0.0367","0","0","0","0","0.2215","0.1107","0.0287","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"464","John Wolford","LA","qb","7","17","7.4","0","8.783","12.0958","101.0995","0.757","0.2502","0.9194","0.6508","4.3979","0.0259","0","0","0","0","0.1514","0.0757","0.0275","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"465","Brandon Allen","CIN","qb","10","17","7.2","0","8.4016","12.6781","100.469","0.7052","0.4032","0.7528","1.6251","4.5636","0.0585","0","0","0","0","0.2491","0.1246","0.0301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"466","Chad Henne","KC","qb","8","17","7.1","0","8.7397","13.3448","100.0406","0.705","0.3191","0.8863","0.7609","4.3355","0.0409","0","0","0","0","0.1983","0.0992","0.0237","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"467","Sam Ehlinger","IND","qb","14","17","6.9","0","8.0362","11.2036","90.3366","0.596","0.3047","0.9507","1.2449","8.7206","0.062","0","0","0","0","0.1862","0.0931","0.0236","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"468","Chase Daniel","LAC","qb","8","17","6.8","0","8.8729","12.6875","99.2887","0.6591","0.3864","1.0818","1.0856","4.3995","0.0369","0","0","0","0","0.1972","0.0986","0.0255","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"469","Cooper Rush","DAL","qb","9","17","6.6","0","8.516","12.6471","97.4613","0.6414","0.3686","0.7839","0.5625","4.191","0.0246","0","0","0","0","0.1689","0.0844","0.0142","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"470","Kellen Mond","MIN","qb","7","17","6.6","0","7.8257","11.3931","93.5992","0.5992","0.3175","0.8909","1.1615","5.7463","0.0462","0","0","0","0","0.1864","0.0932","0.0145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"471","Nick Mullens","MIN","qb","7","17","6.5","0","8.5926","12.8679","94.6234","0.6087","0.3925","0.6556","2.0846","2.6359","0.0801","0","0","0","0","0.3165","0.1582","0.0302","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"472","Sam Darnold","CAR","qb","13","17","6.5","0","7.665","11.898","84.831","0.4456","0.3613","0.9768","2.9786","7.523","0.18","0","0","0","0","0.3473","0.1736","0.0257","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"473","Tyrod Taylor","NYG","qb","9","17","6.4","0","7.2881","10.9336","84.1242","0.5421","0.1644","1.0218","1.5872","6.1493","0.084","0","0","0","0","0.1663","0.0832","0.0139","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"474","Teddy Bridgewater","MIA","qb","11","17","6.4","0","8.1007","12.1372","87.3904","0.525","0.2346","0.7983","1.8341","4.6905","0.0984","0","0","0","0","0.1635","0.0817","0.0224","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"475","Taylor Heinicke","WAS","qb","14","17","6","0","7.8809","11.7422","83.0783","0.4993","0.3077","0.8622","1.3356","6.7859","0.0535","0","0","0","0","0.1632","0.0816","0.0183","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"476","Colt McCoy","ARZ","qb","13","17","5.9","0","8.4084","12.6778","85.9384","0.56","0.3041","0.8109","1.0811","4.2413","0.0289","0","0","0","0","0.2263","0.1132","0.0288","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"477","Tyler Huntley","BLT","qb","10","17","5.9","0","6.8908","10.9071","76.4966","0.4203","0.2166","0.9051","1.956","9.7364","0.0841","0","0","0","0","0.2158","0.1079","0.0198","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"478","Brian Hoyer","NE","qb","10","17","5.8","0","7.2651","11.2545","85.75","0.5441","0.2312","0.6515","0.6769","3.2459","0.0287","0","0","0","0","0.1831","0.0916","0.0252","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"479","Kyle Allen","HST","qb","6","17","5.8","0","7.9042","11.8696","87.6278","0.4799","0.2564","1.0816","0.6336","4.1904","0.0355","0","0","0","0","0.1689","0.0845","0.0217","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"480","Gardner Minshew","PHI","qb","7","17","5.8","0","6.9299","11.5365","83.4224","0.4946","0.1642","0.851","1.8862","4.7618","0.0453","0","0","0","0","0.2218","0.1109","0.0144","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"481","Josh Johnson","DEN","qb","9","17","5.7","0","6.9439","11.4385","82.9092","0.5185","0.3799","0.6964","1.3884","4.8361","0.0374","0","0","0","0","0.1824","0.0912","0.0365","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"482","C.J. Beathard","JAX","qb","11","17","5.7","0","7.6953","12.3691","86.1411","0.4758","0.3951","0.8186","1.1311","4.9495","0.0567","0","0","0","0","0.2276","0.1138","0.0202","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"483","Tim Boyle","DET","qb","6","17","5.3","0","7.7591","12.2836","83.3367","0.483","0.467","0.5606","0.5731","3.6659","0.0355","0","0","0","0","0.1728","0.0864","0.0192","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"484","Joe Flacco","NYJ","qb","10","17","5.1","0","6.8874","12.0704","78.4738","0.4189","0.2045","0.8355","0.5991","3.7212","0.0362","0","0","0","0","0.1886","0.0943","0.0191","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"485","Trevor Siemian","CHI","qb","14","17","4.8","0","6.9148","12.1706","72.0179","0.3883","0.3224","0.9373","2.3492","2.8221","0.0834","0","0","0","0","0.321","0.1605","0.0191","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"486","Josh Rosen","CLV","qb","9","11","3.3","0","4.5317","7.3407","52.7535","0.2932","0.323","0.6243","0.5937","2.6695","0.0248","0","0","0","0","0.119","0.0595","0.0127","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"487","Feleipe Franks","ATL","qb","14","17","0.3","0","0.37","0.5903","4.4571","0.0209","0.0151","0.0555","0.0449","0.4312","0.0007","0","0","0","0","0.0081","0.0041","0.0011","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"488","Sam Howell","WAS","qb","14","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"489","Robbie Gould","SF","k","9","17","156.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.1148","6.1148","5.3505","5.8855","11.4653","13.3761","6.1148","8.7354","45.75","47.4657","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"490","Evan McPherson","CIN","k","10","17","155.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.1429","4.1575","9.4695","9.4694","6.5103","8.9515","8.2858","9.6667","47.186","49.0009","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"491","Brandon McManus","DEN","k","9","17","153.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.5894","8.1732","5.6921","6.2612","7.5894","8.0637","8.5381","13.6609","41.0442","43.8748","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"492","Harrison Butker","KC","k","8","17","153.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.0008","3.0008","11.253","11.7422","6.0016","7.6383","7.502","9.1095","49.3767","53.708","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"493","Matt Prater","ARZ","k","13","17","153.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.5106","8.5105","8.5106","9.5743","3.8684","6.6316","8.5106","12.7657","43.9749","47.043","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"494","Cade York","CLV","k","9","17","151.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.9996","4.0471","6.6659","7.1715","13.3319","17.3828","5.3327","7.972","39.8917","43.26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"495","Greg Joseph","MIN","k","7","17","151.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.1738","6.1883","9.2607","10.1024","6.9455","8.9423","6.9455","9.0566","43.034","47.8156","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"496","Nick Folk","NE","k","10","17","150.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.6054","6.6054","8.0733","8.0732","8.8073","9.1901","5.8715","9.2266","42.0083","46.5497","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"497","Chris Naggar","DAL","k","9","17","149.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.986","4.0334","12.7553","13.6194","7.1749","9.355","4.7833","7.1506","46.9201","56.0099","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
