"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","auctionValue","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"302","Braxton Berrios","NYJ","wr","10","17","58.8","0","0","0","0","0","0","0","6.8046","36.2158","0.2382","44.461","32.8182","279.8079","1.6498","1.4993","0.7496","0.0972","1440.8622","0.9771","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"303","Josiah Deguara","GB","te","14","17","21.9","0","0","0","0","0","0","0","0","0","0","14.8187","11.0042","114.3042","0.8181","0.121","0.0605","0.0599","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"304","Pierre Strong Jr.","NE","rb","10","17","16.6","0","0","0","0","0","0","0","20.4913","84.8114","0.6336","3.6504","2.9659","22.4232","0.1123","0.1678","0.0839","0.0182","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"305","Tyler Johnson","TB","wr","11","17","56.5","0","0","0","0","0","0","0","3.9572","23.7713","0.1578","36.0295","25.382","281.8097","2.0337","0.2571","0.1285","0.1116","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"306","Antoine Wesley","ARZ","wr","13","17","56.3","0","0","0","0","0","0","0","0","0","0","37.5518","25.2413","306.6604","2.1578","0.2327","0.1163","0.0748","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"307","Jack Stoll","PHI","te","7","17","20.1","0","0","0","0","0","0","0","0","0","0","14.014","10.2471","103.4683","0.779","0.1202","0.0601","0.026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"308","Tyler Badie","BLT","rb","10","17","14.1","0","0","0","0","0","0","0","5.4345","22.6296","0.1763","8.9933","7.2969","54.7643","0.2759","0.1128","0.0564","0.0091","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"309","Drew Sample","CIN","te","10","17","19","0","0","0","0","0","0","0","0","0","0","14.2869","11.162","91.2854","0.7149","0.1453","0.0726","0.0557","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"310","Cody Hollister","TEN","wr","6","17","55","0","0","0","0","0","0","0","0.4718","2.3958","0.0157","36.7792","25.0492","302.2181","1.9959","0.2454","0.1227","0.0429","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"311","Laquon Treadwell","JAX","wr","11","17","54.9","0","0","0","0","0","0","0","1.1208","5.3363","0.0379","36.6014","24.999","300.6386","1.9303","0.2338","0.1169","0.0744","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"312","Jake Funk","LA","rb","7","17","13.8","0","0","0","0","0","0","0","12.8717","52.6575","0.4321","4.7905","3.9026","29.5092","0.1801","0.1261","0.0631","0.0134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"313","Tony Jones Jr.","NO","rb","14","17","13.7","0","0","0","0","0","0","0","20.5349","78.016","0.5869","2.07","1.6801","12.4399","0.0583","0.1414","0.0707","0.0246","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"314","Jeremy Ruckert","NYJ","te","10","17","18.3","0","0","0","0","0","0","0","0","0","0","12.5537","9.0325","98.0749","0.6618","0.107","0.0535","0.0433","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"315","Johnny Mundt","MIN","te","7","17","17.9","0","0","0","0","0","0","0","0","0","0","12.0565","8.9509","94.3172","0.6687","0.1052","0.0526","0.023","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"316","Ryquell Armstead","JAX","rb","11","17","12.6","0","0","0","0","0","0","0","17.559","73.764","0.534","2.2524","1.8357","13.0384","0.0642","1.2916","0.6458","0.0179","1300.157","0.8541","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"317","Tyrion Davis-Price","SF","rb","9","17","12.6","0","0","0","0","0","0","0","20.1824","83.5494","0.7093","0","0","0","0","0.1346","0.0673","0.0153","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"318","Jauan Jennings","SF","wr","9","17","53.1","0","0","0","0","0","0","0","0.4587","2.7583","0.0187","36.1005","24.0606","286.2304","2.0173","0.2906","0.1453","0.0586","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"319","Marquez Callaway","NO","wr","14","17","52.7","0","0","0","0","0","0","0","0","0","0","34.1549","21.5642","302.8536","1.9211","0.1686","0.0843","0.0719","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"320","Taiwan Jones","BUF","rb","7","17","11.6","0","0","0","0","0","0","0","16.7917","73.4544","0.7149","0","0","0","0","0.112","0.056","0.0149","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"321","Mike Boone","DEN","rb","9","17","11.6","0","0","0","0","0","0","0","8.351","36.2239","0.2881","5.2494","4.2519","31.2493","0.1717","0.0984","0.0492","0.0119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"322","Antony Auclair","HST","te","6","17","16.1","0","0","0","0","0","0","0","0","0","0","11.3369","8.1964","86.338","0.553","0.0959","0.048","0.0451","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"323","Darrynton Evans","CHI","rb","14","17","11.1","0","0","0","0","0","0","0","12.4619","50.703","0.3813","3.1229","2.5339","18.8679","0.0997","0.1066","0.0533","0.0126","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"324","Chris Moore","HST","wr","6","17","52","0","0","0","0","0","0","0","0.3541","1.5502","0.0104","37.4117","26.8933","280.6669","1.7059","0.2553","0.1277","0.0956","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"325","Trey Sermon","SF","rb","9","17","10.9","0","0","0","0","0","0","0","16.9716","72.343","0.6144","0","0","0","0","0.1039","0.0519","0.0118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"326","Eric Tomlinson","DEN","te","9","17","15.8","0","0","0","0","0","0","0","0","0","0","11.0237","7.8422","83.0274","0.5906","0.0925","0.0463","0.0365","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"327","Luke Farrell","JAX","te","11","17","15.8","0","0","0","0","0","0","0","0","0","0","11.262","8.059","85.4082","0.537","0.1204","0.0602","0.0382","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"328","Bennett Skowronek","LA","wr","7","17","51.8","0","0","0","0","0","0","0","0","0","0","34.1324","22.6524","281.8046","2.0512","0.2088","0.1044","0.0565","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"329","Ty Johnson","NYJ","rb","10","17","10.2","0","0","0","0","0","0","0","15.8775","59.6612","0.5021","1.0461","0.8398","6.1787","0.0355","0.125","0.0625","0.0125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"330","Isaiah McKenzie","BUF","wr","7","17","51.1","0","0","0","0","0","0","0","6.1061","28.0101","0.2452","37.2531","28.0628","236.5281","1.578","0.9915","0.4958","0.0839","811.4707","0.5431","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"331","Kene Nwangwu","MIN","rb","7","17","9.8","0","0","0","0","0","0","0","11.154","48.2059","0.3341","2.7401","2.2502","16.0238","0.0842","0.619","0.3095","0.0067","1048.2848","0.7086","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"332","Brandon Bolden","LV","rb","6","17","9.4","0","0","0","0","0","0","0","9.7279","43.5507","0.3671","2.3204","1.8842","13.9051","0.0732","0.0952","0.0476","0.0392","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"333","Charlie Woerner","SF","te","9","17","14","0","0","0","0","0","0","0","0","0","0","9.396","6.7944","72.8362","0.544","0.0789","0.0394","0.0267","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"334","Chigoziem Okonkwo","TEN","te","6","17","14","0","0","0","0","0","0","0","0","0","0","9.3243","7.0448","70.6435","0.5693","0.0835","0.0417","0.0184","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"335","Kylin Hill","GB","rb","14","17","8.9","0","0","0","0","0","0","0","13.6631","53.245","0.3871","1.1399","0.9266","6.9799","0.0357","0.2972","0.1486","0.0163","355.2411","0.2152","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"336","Quez Watkins","PHI","wr","7","17","48.9","0","0","0","0","0","0","0","0.8295","4.9842","0.0339","32.1803","21.5243","270.9397","1.7196","0.1913","0.0956","0.0645","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"337","James O'Shaughnessy","CHI","te","14","17","12.6","0","0","0","0","0","0","0","0","0","0","9.3688","6.4981","67.9925","0.4104","0.0684","0.0342","0.0427","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"338","Ryan Nall","DAL","rb","9","17","7.5","0","0","0","0","0","0","0","9.5136","39.9718","0.3463","1.209","0.9836","7.6578","0.0392","0.0728","0.0364","0.0061","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"339","Trestan Ebner","CHI","rb","14","17","7","0","0","0","0","0","0","0","7.7887","31.7706","0.2266","2.0819","1.6881","12.7363","0.063","0.0697","0.0348","0.0082","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"340","Travis Homer","SEA","rb","11","17","6.8","0","0","0","0","0","0","0","6.6385","28.6303","0.1832","2.2054","1.7711","14.7828","0.0755","0.0572","0.0286","0.007","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"341","Jordan Wilkins","TEN","rb","6","17","6.7","0","0","0","0","0","0","0","5.1899","22.2942","0.1575","3.1081","2.5809","17.096","0.0813","0.0546","0.0273","0.0092","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"342","Anthony McFarland Jr.","PIT","rb","9","17","6.2","0","0","0","0","0","0","0","4.6372","18.5184","0.1419","2.9253","2.3535","18.2736","0.0888","0.0525","0.0263","0.0055","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"343","Gary Brightwell","NYG","rb","9","17","5.8","0","0","0","0","0","0","0","5.1803","21.4607","0.1652","2.1683","1.7549","13.1423","0.0738","0.0529","0.0264","0.0042","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"344","Jerome Ford","CLV","rb","9","17","5.6","0","0","0","0","0","0","0","6.1347","25.6223","0.1947","1.5449","1.2547","9.5178","0.0468","0.0541","0.027","0.0067","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"345","Stephen Sullivan","CAR","te","13","17","10.5","0","0","0","0","0","0","0","0","0","0","7.4994","5.3569","57.9372","0.3351","0.0635","0.0317","0.0217","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"346","Larry Rountree III","LAC","rb","8","17","5.2","0","0","0","0","0","0","0","7.6333","29.8447","0.2463","0.609","0.4976","3.7631","0.0181","0.0522","0.0261","0.0046","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"347","Jakeem Grant","CLV","wr","9","17","46.1","0","0","0","0","0","0","0","5.2583","25.3576","0.2235","30.3832","21.2501","234.6847","1.4534","1.4224","0.7112","0.0644","1240.5101","0.9102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"348","Brock Wright","DET","te","6","17","9.6","0","0","0","0","0","0","0","0","0","0","6.5882","4.8296","50.0114","0.369","0.0557","0.0279","0.0202","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"349","Ameer Abdullah","LV","rb","6","17","4.4","0","0","0","0","0","0","0","7.2959","27.9963","0.2312","0.5801","0.4761","3.4611","0.0246","1.1218","0.5609","0.0086","1161.274","0.8583","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"350","Brycen Hopkins","LA","te","7","17","9.2","0","0","0","0","0","0","0","0","0","0","5.9881","4.3468","47.7778","0.3724","0.051","0.0255","0.0172","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"351","Dyami Brown","WAS","wr","14","17","44.8","0","0","0","0","0","0","0","2.0257","12.6865","0.0836","27.4106","17.0152","247.1779","1.7221","1.3426","0.6713","0.0585","1314.0092","0.9432","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"352","Nick Boyle","BLT","te","10","17","8.4","0","0","0","0","0","0","0","0","0","0","5.9956","4.5031","42.0085","0.3207","0.0511","0.0256","0.0142","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"353","Jace Sternberger","PIT","te","9","17","8.3","0","0","0","0","0","0","0","0","0","0","5.8507","4.2568","44.12","0.2883","0.0488","0.0244","0.0167","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"354","Jonathan Ward","ARZ","rb","13","17","3.2","0","0","0","0","0","0","0","4.4255","17.4562","0.1312","0.5737","0.4678","3.5294","0.0177","0.0339","0.0169","0.0045","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"355","Josh Adams","NO","rb","14","17","3.2","0","0","0","0","0","0","0","5.1337","22.4167","0.165","0","0","0","0","0.0326","0.0163","0.0058","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"356","Colby Parkinson","SEA","te","11","17","8.1","0","0","0","0","0","0","0","0","0","0","5.5135","3.9815","44.2947","0.2767","0.0463","0.0232","0.0179","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"357","Deon Jackson","IND","rb","14","17","2.9","0","0","0","0","0","0","0","4.8139","18.8136","0.163","0","0","0","0","0.0313","0.0156","0.0046","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"358","Ty Chandler","MIN","rb","7","17","2.7","0","0","0","0","0","0","0","3.432","14.089","0.0993","0.548","0.4474","3.4071","0.0172","0.0276","0.0138","0.002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"359","Tyree Jackson","PHI","te","7","17","7.5","0","0","0","0","0","0","0","0","0","0","5.1904","3.7032","38.9664","0.2997","0.0434","0.0217","0.0094","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"360","Salvon Ahmed","MIA","rb","11","17","2.5","0","0","0","0","0","0","0","3.1969","12.2769","0.0955","0.5765","0.4699","3.3657","0.015","0.0206","0.0103","0.0026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"361","Noah Gray","KC","te","8","17","7.3","0","0","0","0","0","0","0","0","0","0","4.832","3.5255","36.0303","0.3224","0.0407","0.0203","0.0106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"362","Antonio Williams","NYG","rb","9","17","1.6","0","0","0","0","0","0","0","0.3985","1.6611","0.0141","1.0842","0.8751","6.7719","0.0374","0.0117","0.0059","0.0008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"363","Marcedes Lewis","GB","te","14","17","6.5","0","0","0","0","0","0","0","0","0","0","4.5596","3.468","30.6114","0.2784","0.0547","0.0273","0.0184","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"364","Devin Asiasi","NE","te","10","17","6.3","0","0","0","0","0","0","0","0","0","0","4.1718","2.9946","33.2234","0.2466","0.0351","0.0175","0.0117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"365","Shaun Beyer","DEN","te","9","17","6.3","0","0","0","0","0","0","0","0","0","0","4.1995","2.9825","33.6888","0.2364","0.0353","0.0177","0.0139","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"366","Grant Calcaterra","PHI","te","7","17","6.2","0","0","0","0","0","0","0","0","0","0","4.1523","2.9809","33.2293","0.2328","0.0353","0.0177","0.0076","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"367","Mack Hollins","LV","wr","6","17","42.1","0","0","0","0","0","0","0","0","0","0","26.6847","16.9002","231.3208","1.747","0.1463","0.0731","0.0645","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"368","Preston Williams","MIA","wr","11","17","42","0","0","0","0","0","0","0","0","0","0","29.4031","16.8253","236.0101","1.6134","0.1463","0.0731","0.1787","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"369","Nick Vannett","NO","te","14","17","5.7","0","0","0","0","0","0","0","0","0","0","4.6575","3.3566","27.9524","0.2","0.0371","0.0186","0.0197","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"370","Patrick Taylor Jr.","GB","rb","14","17","0.5","0","0","0","0","0","0","0","0.8281","3.2806","0.0245","0","0","0","0","0.0053","0.0026","0.0009","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"371","Erik Ezukanma","MIA","wr","11","17","41.4","0","0","0","0","0","0","0","0","0","0","27.6735","18.1902","234.5035","1.4797","0.1769","0.0884","0.0548","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"372","KhaDarel Hodge","ATL","wr","14","17","40.8","0","0","0","0","0","0","0","0","0","0","27.5486","17.3823","238.6215","1.3451","0.1592","0.0796","0.1099","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"373","Cam Sims","WAS","wr","14","17","40.7","0","0","0","0","0","0","0","0.4051","2.1717","0.0155","26.8512","17.9993","224.0759","1.4899","0.156","0.078","0.0531","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"374","Anthony Miller","PIT","wr","9","17","40.6","0","0","0","0","0","0","0","0.3864","1.8983","0.0132","31.0085","20.7402","211.6263","1.4693","0.2399","0.12","0.0474","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"375","Ihmir Smith-Marsette","MIN","wr","7","17","40.5","0","0","0","0","0","0","0","0","0","0","25.757","17.1956","228.1931","1.5201","0.1652","0.0826","0.029","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"376","Maxx Williams","ARZ","te","13","17","4.4","0","0","0","0","0","0","0","0","0","0","2.8687","2.2509","23.1623","0.165","0.0253","0.0126","0.0102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"377","Tommy Sweeney","BUF","te","7","17","4.3","0","0","0","0","0","0","0","0","0","0","3.0043","2.2142","22.1262","0.1615","0.0315","0.0158","0.0101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"378","Mitchell Wilcox","CIN","te","10","17","4.3","0","0","0","0","0","0","0","0","0","0","2.8574","2.0547","22.5838","0.1715","0.0241","0.0121","0.0117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"379","Tre'Quan Smith","NO","wr","14","17","40","0","0","0","0","0","0","0","0","0","0","25.3574","17.1803","222.6548","1.5212","0.2385","0.1192","0.0569","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"380","Drew Lock","SEA","qb","11","17","209.5","0","258.1386","397.6451","2976.8965","17.5026","10.273","24.5112","46.7548","152.3856","2.8619","0","0","0","0","7.1007","3.5504","0.9095","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"381","Jacob Hollister","LV","te","6","17","3.6","0","0","0","0","0","0","0","0","0","0","2.9005","2.0387","16.6626","0.1535","0.0215","0.0108","0.0213","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"382","Malik Turner","SF","wr","9","17","39.5","0","0","0","0","0","0","0","0","0","0","25.2209","17.1785","222.5864","1.4372","0.1634","0.0817","0.0444","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"383","Codey McElroy","TB","te","11","17","3","0","0","0","0","0","0","0","0","0","0","1.9652","1.4645","14.9043","0.1327","0.0173","0.0086","0.0103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
