"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","auctionValue","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"417","Tutu Atwell","LA","wr","7","17","21.7","0","0","0","0","0","0","0","2.0761","13.1277","0.0918","10.7787","7.3076","88.4764","0.6402","0.312","0.156","0.0224","343.9812","0.2245","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"418","Trent Taylor","CIN","wr","10","17","20.1","0","0","0","0","0","0","0","0","0","0","12.001","8.1939","87.3296","0.6085","1.1532","0.5766","0.063","1205.2213","0.8736","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"419","Seth Williams","DEN","wr","9","17","20","0","0","0","0","0","0","0","0","0","0","11.0237","7.0137","92.636","0.616","0.0682","0.0341","0.0211","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"420","Trent Sherfield","MIA","wr","11","17","16.1","0","0","0","0","0","0","0","0","0","0","9.801","6.3617","69.5594","0.464","0.0585","0.0293","0.0188","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"421","C.J. Board","NYG","wr","9","17","14.9","0","0","0","0","0","0","0","0","0","0","8.8654","5.8329","69.0763","0.4636","1.197","0.5985","0.011","1270.9833","0.9251","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"422","Breshad Perriman","TB","wr","11","17","14.6","0","0","0","0","0","0","0","0.3957","1.7589","0.0124","7.861","4.677","67.8012","0.4743","0.0438","0.0219","0.0196","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"423","DeAndre Carter","LAC","wr","8","17","13.1","0","0","0","0","0","0","0","2.0088","8.7822","0.0558","6.6995","4.4859","56.6053","0.3863","1.2457","0.6229","0.0109","1143.7732","0.7926","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"424","Bo Melton","SEA","wr","11","17","13.1","0","0","0","0","0","0","0","0","0","0","7.5146","5.1005","58.9704","0.3491","0.0496","0.0248","0.0156","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"425","Calvin Austin III","PIT","wr","9","17","11.8","0","0","0","0","0","0","0","0.3864","2.5723","0.016","6.4357","4.0984","53.3451","0.3288","0.0445","0.0223","0.0115","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"426","Isaiah Hodgins","BUF","wr","7","17","10.9","0","0","0","0","0","0","0","0","0","0","6.0086","3.9196","49.9888","0.3214","0.0381","0.0191","0.0123","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"427","Dazz Newsome","CHI","wr","14","17","10.5","0","0","0","0","0","0","0","0.7789","4.9267","0.0311","5.7253","3.8059","46.2772","0.2892","0.7045","0.3523","0.0121","589.895","0.4379","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"428","Noah Brown","DAL","wr","9","17","10.3","0","0","0","0","0","0","0","0","0","0","6.045","4.0396","44.9681","0.3014","0.0485","0.0242","0.0074","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"429","Michael Strachan","IND","wr","14","17","10.1","0","0","0","0","0","0","0","0","0","0","5.5349","3.6249","46.0002","0.3065","0.035","0.0175","0.0122","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"430","Quintez Cephus","DET","wr","6","17","9.8","0","0","0","0","0","0","0","0.4101","2.466","0.0161","4.9412","3.1454","45.2373","0.301","0.0326","0.0163","0.0186","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"431","Olabisi Johnson","MIN","wr","7","17","9.2","0","0","0","0","0","0","0","0","0","0","4.9322","3.4133","41.3303","0.2796","0.0319","0.016","0.0113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"432","Jeff Smith","NYJ","wr","10","17","9","0","0","0","0","0","0","0","0","0","0","5.7538","3.4851","39.3206","0.2573","0.0309","0.0155","0.0101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"433","Greg Ward","PHI","wr","7","17","8.9","0","0","0","0","0","0","0","0","0","0","5.7094","3.9495","34.0204","0.2632","0.032","0.016","0.012","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"434","Andy Isabella","ARZ","wr","13","17","8.7","0","0","0","0","0","0","0","0.8046","4.3235","0.0282","4.4526","2.9929","36.1219","0.243","0.0369","0.0184","0.0102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"435","Marquez Stevenson","BUF","wr","7","17","8.3","0","0","0","0","0","0","0","0","0","0","4.8068","3.1855","39.0867","0.2436","0.4689","0.2344","0.01","365.2944","0.2739","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"436","Richie James Jr.","NYG","wr","9","17","8.2","0","0","0","0","0","0","0","0","0","0","4.3687","2.7688","38.978","0.248","0.0254","0.0127","0.0051","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"437","Simi Fehoko","DAL","wr","9","17","8.1","0","0","0","0","0","0","0","0","0","0","4.2315","2.7094","38.7465","0.2502","0.0263","0.0132","0.0054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"438","Dax Milne","WAS","wr","14","17","7.7","0","0","0","0","0","0","0","0.4051","2.5485","0.0167","3.9158","2.55","34.053","0.2376","0.0367","0.0183","0.0093","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"439","Mike Thomas","CIN","wr","10","17","7.5","0","0","0","0","0","0","0","0","0","0","4.5718","2.8519","32.8454","0.2323","0.026","0.013","0.0101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"440","Christian Blake","PIT","wr","9","17","7.5","0","0","0","0","0","0","0","0","0","0","4.4977","2.9445","33.7676","0.1958","0.027","0.0135","0.0094","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"441","David Moore","CHI","wr","14","17","6.8","0","0","0","0","0","0","0","0","0","0","4.1639","2.8477","28.742","0.1865","0.025","0.0125","0.0074","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"442","Cornell Powell","KC","wr","8","17","6.7","0","0","0","0","0","0","0","0","0","0","3.624","2.3877","30.1638","0.215","0.0232","0.0116","0.0048","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"443","Brandon Powell","LA","wr","7","17","6.2","0","0","0","0","0","0","0","0","0","0","3.5929","2.4951","26.5067","0.2046","0.3885","0.1942","0.0063","541.9233","0.3807","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"444","Samori Toure","GB","wr","14","17","5.4","0","0","0","0","0","0","0","0","0","0","2.8498","1.8225","25.841","0.167","0.0177","0.0089","0.007","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"445","Binjimen Victor","BLT","wr","10","17","4.6","0","0","0","0","0","0","0","0","0","0","2.4981","1.5897","21.9279","0.1445","0.0155","0.0077","0.0034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"446","T.J. Vasher","DAL","wr","9","17","3.3","0","0","0","0","0","0","0","0","0","0","1.8135","1.2015","14.6394","0.0977","0.0117","0.0058","0.0024","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"447","Gunner Olszewski","PIT","wr","9","17","3.1","0","0","0","0","0","0","0","0.7729","4.3461","0.0282","1.7552","1.1543","14.5613","0.0908","1.2746","0.6373","0.0042","1278.3818","0.8841","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"448","Justin Watson","KC","wr","8","17","2.2","0","0","0","0","0","0","0","0","0","0","1.208","0.7878","9.8521","0.0717","0.0075","0.0038","0.0016","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"449","Nsimba Webster","CHI","wr","14","17","1.8","0","0","0","0","0","0","0","0","0","0","1.041","0.6821","8.4884","0.0534","0.1931","0.0966","0.002","146.8202","0.1118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"450","Cyril Grayson","TB","wr","11","17","1.4","0","0","0","0","0","0","0","0.7914","3.9907","0.0291","0.6551","0.4354","6.3221","0.0451","1.1232","0.5616","0.004","1189.4339","0.8519","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"451","Stanley Morgan Jr.","CIN","wr","10","17","1","0","0","0","0","0","0","0","0","0","0","0.5715","0.3792","4.2968","0.029","0.0037","0.0018","0.0014","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"452","Jakeem Grant","CLV","wr","9","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"453","Jacoby Brissett","CLV","qb","9","17","116.7","0","129.6901","200.0849","1513.5449","10.517","2.6453","15.5752","33.4181","79.0875","1.7215","0","0","0","0","4.6977","2.3489","0.4179","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"454","Drew Lock","SEA","qb","11","17","115.9","0","135.318","214.1166","1560.5115","9.4365","5.5316","13.1983","37.7719","95.1189","2.2045","0","0","0","0","4.9596","2.4798","0.515","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"455","Kenny Pickett","PIT","qb","9","17","114","0","144.6985","216.3561","1521.0187","9.5501","7.1942","17.5583","29.0164","161.6775","1.1805","0","0","0","0","3.9566","1.9783","0.4389","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"456","Desmond Ridder","ATL","qb","14","17","104.2","0","124.981","197.6004","1525.08","8.0537","6.6701","15.409","27.0103","113.1429","1.2143","0","0","0","0","3.6689","1.8345","0.4607","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"457","Taysom Hill","NO","qb","14","17","64","0","0","0","0","0","0","0","27.8077","110.6639","1.8756","22.7699","17.3491","183.7258","1.1516","2.1057","1.0529","0.0707","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"458","Sam Darnold","CAR","qb","13","17","57.9","0","76.1687","120.1466","835.5801","4.6252","3.4779","9.9912","11.1571","67.7857","0.5333","0","0","0","0","2.0722","1.0361","0.251","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"459","Jimmy Garoppolo","SF","qb","9","17","27.9","0","35.2863","56.9176","427.5248","2.622","1.4408","3.7661","3.3365","10.6484","0.1404","0","0","0","0","0.6948","0.3474","0.0941","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"460","Andy Dalton","NO","qb","14","17","20.9","0","25.8833","41.6088","283.7992","1.7394","0.7779","2.9738","10.1287","16.6359","0.3334","0","0","0","0","0.9874","0.4937","0.1088","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"461","Malik Willis","TEN","qb","6","17","8.4","0","7.545","10.5921","78.9234","0.5292","0.3176","0.9491","6.0587","20.308","0.2764","0","0","0","0","0.5505","0.2752","0.024","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"462","Blaine Gabbert","TB","qb","11","17","7.6","0","9.4702","12.7745","103.4779","0.783","0.3675","0.9495","1.1729","4.5261","0.0413","0","0","0","0","0.2221","0.111","0.0298","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"463","Jordan Love","GB","qb","14","17","7.5","0","8.1258","11.9268","92.5117","0.6389","0.4712","0.8507","4.7854","5.99","0.2035","0","0","0","0","0.4899","0.2449","0.059","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"464","John Wolford","LA","qb","7","17","7.1","0","8.5388","12.0813","97.0723","0.7253","0.2289","0.8678","0.7332","4.4031","0.0279","0","0","0","0","0.1516","0.0758","0.0274","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"465","Chad Henne","KC","qb","8","17","7","0","8.533","13.2357","97.9544","0.6683","0.2638","0.9885","0.7649","4.2923","0.0493","0","0","0","0","0.1981","0.0991","0.0233","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"466","Case Keenum","BUF","qb","7","17","7","0","8.3761","13.3329","96.6509","0.668","0.2307","0.8073","0.7016","4.474","0.0411","0","0","0","0","0.2023","0.1011","0.0282","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"467","Chase Daniel","LAC","qb","8","17","6.7","0","8.7313","12.7106","96.0485","0.6315","0.3425","0.9549","1.2358","4.3615","0.0424","0","0","0","0","0.1975","0.0988","0.026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"468","Teddy Bridgewater","MIA","qb","11","17","6.7","0","8.2415","12.2405","88.9907","0.5803","0.2295","0.8908","1.8283","4.6353","0.1103","0","0","0","0","0.1643","0.0821","0.0264","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"469","Brandon Allen","CIN","qb","10","17","6.6","0","8.0601","12.69","94.6685","0.6312","0.4615","0.8298","1.5776","4.5252","0.065","0","0","0","0","0.2484","0.1242","0.0307","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"470","Sam Ehlinger","IND","qb","14","17","6.6","0","7.7822","11.2505","85.6221","0.5641","0.3485","0.9464","1.2296","8.7688","0.0666","0","0","0","0","0.1862","0.0931","0.0236","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"471","Kellen Mond","MIN","qb","7","17","6.6","0","7.7858","11.549","91.7978","0.6202","0.3797","0.8734","1.1515","5.8516","0.0483","0","0","0","0","0.1877","0.0939","0.016","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"472","Tyrod Taylor","NYG","qb","9","17","6.5","0","7.2729","11.0318","83.734","0.5512","0.1165","1.015","1.6128","6.0854","0.0851","0","0","0","0","0.1673","0.0837","0.0152","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"473","Cooper Rush","DAL","qb","9","17","6.5","0","8.4858","12.7058","96.0349","0.63","0.3851","0.788","0.5868","4.2171","0.0252","0","0","0","0","0.1699","0.085","0.015","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"474","Tyler Huntley","BLT","qb","10","17","6.5","0","7.0843","11.0643","79.2096","0.5097","0.1938","0.9593","1.95","10.1625","0.0879","0","0","0","0","0.2181","0.1091","0.0241","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"475","Nick Mullens","LV","qb","6","17","6.3","0","8.4858","12.9019","89.5019","0.6151","0.4028","0.7405","2.046","2.3083","0.0862","0","0","0","0","0.3173","0.1587","0.0333","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"476","Gardner Minshew","PHI","qb","7","17","6.1","0","7.0063","11.5654","84.4427","0.5429","0.1531","0.9658","1.8743","4.7807","0.0488","0","0","0","0","0.223","0.1115","0.0162","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"477","Brian Hoyer","NE","qb","10","17","6","0","7.2073","11.3171","84.0766","0.5786","0.1898","0.7329","0.6476","3.2773","0.0358","0","0","0","0","0.1844","0.0922","0.0277","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"478","Josh Johnson","DEN","qb","9","17","5.9","0","6.9721","11.456","82.3122","0.5428","0.3423","0.7808","1.4091","4.815","0.0465","0","0","0","0","0.1836","0.0918","0.0404","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"479","Colt McCoy","ARZ","qb","13","17","5.9","0","8.3314","12.7003","84.5571","0.5592","0.3278","0.8587","1.0889","4.236","0.0325","0","0","0","0","0.2273","0.1137","0.0305","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"480","Kyle Allen","HST","qb","6","17","5.9","0","7.918","11.9746","87.228","0.5208","0.237","1.006","0.7606","4.2386","0.0372","0","0","0","0","0.1709","0.0854","0.0248","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"481","C.J. Beathard","JAX","qb","11","17","5.8","0","7.6908","12.4796","85.3224","0.5162","0.4535","0.8025","1.1737","5.0546","0.0523","0","0","0","0","0.2292","0.1146","0.0227","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"482","Joe Flacco","NYJ","qb","10","17","5.7","0","7.1009","12.1408","81.4008","0.5052","0.1288","0.8523","0.6693","3.7288","0.0422","0","0","0","0","0.1905","0.0952","0.0222","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"483","Tim Boyle","DET","qb","6","17","5.5","0","7.8404","12.387","84.2877","0.5399","0.5476","0.6079","0.555","3.7298","0.0345","0","0","0","0","0.1742","0.0871","0.0217","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"484","Trevor Siemian","CHI","qb","14","17","5.3","0","7.181","12.3206","75.5476","0.4592","0.3079","0.8468","2.4574","3.137","0.0969","0","0","0","0","0.3228","0.1614","0.0223","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"485","Taylor Heinicke","WAS","qb","14","17","5.2","0","6.4265","9.486","68.1085","0.4711","0.2287","0.7173","1.1538","5.6015","0.0465","0","0","0","0","0.1387","0.0693","0.0168","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"486","Josh Rosen","CLV","qb","9","6","2.1","0","2.5524","4.0219","29.7939","0.2076","0.1223","0.2809","0.4078","1.6144","0.0154","0","0","0","0","0.0657","0.0328","0.0079","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"487","Sam Howell","WAS","qb","14","17","1.3","0","1.6066","2.3472","17.0271","0.1178","0.0721","0.2005","0.1903","1.7541","0.0084","0","0","0","0","0.0321","0.0161","0.0041","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"488","Feleipe Franks","ATL","qb","14","17","0.3","0","0.3846","0.5985","4.6926","0.0248","0.0174","0.052","0.0485","0.4364","0.0007","0","0","0","0","0.0082","0.0041","0.0013","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"489","Robbie Gould","SF","k","9","17","156.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.0306","6.0305","5.2768","5.8044","11.3073","13.1918","6.0306","8.615","46.9936","48.7559","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"490","Evan McPherson","CIN","k","10","17","156.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.26","4.275","9.7371","9.737","6.6943","9.2045","8.52","9.9399","44.7822","46.5046","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"491","Cade York","CLV","k","9","17","155.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.9669","4.014","6.6115","7.1129","13.223","17.2408","5.2892","7.9069","44.8415","48.6277","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"492","Brandon McManus","DEN","k","9","17","155.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.5813","8.1644","5.686","6.2546","7.5813","8.0551","8.529","13.6463","42.6901","45.6343","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"493","Harrison Butker","KC","k","8","17","154.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.0527","3.0527","11.4478","11.9454","6.1055","7.7706","7.6319","9.2672","48.0112","52.2227","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"494","Justin Tucker","BLT","k","10","17","153.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.5694","5.5693","7.1606","7.5818","11.9344","14.1042","4.7738","6.2058","43.3989","43.9035","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"495","Matt Prater","ARZ","k","13","17","153.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.4664","8.4663","8.4664","9.5246","3.8484","6.5971","8.4664","12.6995","44.5769","47.687","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"496","Greg Joseph","MIN","k","7","17","153","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.1408","6.1552","9.2113","10.0485","6.9084","8.8946","6.9084","9.0083","44.7309","49.701","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
